NCES School ID,Teachers w/Bachelor Degree (%),Teachers w/Masters or PhD (%),Teachers w/1-5 yrs of exp (%),Teachers w/5+ yrs of exp (%),Mean yrs of teaching exp,Mean base salary for teachers w/1-5 yrs exp,Mean base salary for teachers w/5+ yrs exp,Mean base salary,State
040286000211,34.8,65.2,,91.3,12.0,,43104.0,41876.0,AZ
040286000212,43.3,56.7,25.4,74.6,10.0,28198.0,41477.0,38108.0,AZ
040286000214,42.9,57.1,28.6,71.4,10.0,30365.0,43349.0,39639.0,AZ
040286000215,39.4,60.6,23.9,76.1,10.0,29192.0,39997.0,37410.0,AZ
040286000216,55.2,44.8,20.7,79.3,10.0,30130.0,37647.0,36091.0,AZ
040286000217,54.3,45.7,31.4,68.6,9.0,30605.0,36986.0,34980.0,AZ
040286000218,33.3,66.7,12.5,87.5,11.0,31810.0,40204.0,39155.0,AZ
040286000219,50.0,50.0,44.4,55.6,7.0,29692.0,36419.0,33429.0,AZ
040286000220,53.6,46.4,35.7,64.3,10.0,28244.0,44467.0,38673.0,AZ
040286000222,20.0,80.0,,96.0,13.0,,44017.0,43184.0,AZ
040286000224,75.0,25.0,43.8,56.3,8.0,30180.0,41981.0,36818.0,AZ
040286000225,29.6,70.4,18.5,81.5,9.0,30621.0,38056.0,36679.0,AZ
040286001157,,,,75.0,8.0,,37017.0,35010.0,AZ
040286001158,,60.0,80.0,,4.0,30538.0,,32187.0,AZ
040286001363,51.5,48.5,15.2,84.8,11.0,29719.0,41328.0,39569.0,AZ
040286001364,34.6,65.4,19.2,80.8,12.0,29719.0,43640.0,40963.0,AZ
040286001463,22.2,77.8,20.4,79.6,11.0,31711.0,42894.0,40616.0,AZ
040286001464,51.9,48.1,38.5,61.5,8.0,32269.0,39628.0,36798.0,AZ
040286002097,34.6,65.4,46.2,53.8,7.0,30540.0,40425.0,35862.0,AZ
040292000227,57.4,42.6,50.8,49.2,6.0,35220.0,42143.0,38625.0,AZ
040292000228,58.1,41.9,39.5,60.5,7.0,33764.0,39667.0,37333.0,AZ
040292002210,73.2,26.8,69.6,30.4,4.0,34399.0,37324.0,35287.0,AZ
040292002436,77.2,22.8,66.7,33.3,4.0,33731.0,37062.0,34841.0,AZ
040292002559,84.4,15.6,62.2,37.8,5.0,33718.0,38033.0,35348.0,AZ
040301000231,61.7,38.3,39.5,60.5,10.0,33092.0,45469.0,40579.0,AZ
040301000232,53.5,46.5,34.9,65.1,9.0,32863.0,43104.0,39532.0,AZ
040301000233,56.7,43.3,40.0,60.0,10.0,32888.0,46787.0,41227.0,AZ
040301000236,59.3,40.7,29.6,70.4,11.0,34041.0,46201.0,42598.0,AZ
040301000237,57.1,42.9,34.3,65.7,11.0,32360.0,45589.0,41053.0,AZ
040301001000,57.7,42.3,23.1,76.9,12.0,33019.0,44907.0,42164.0,AZ
040301001033,54.2,45.8,20.8,79.2,14.0,32190.0,47072.0,43971.0,AZ
040301001489,72.0,28.0,24.0,76.0,12.0,33803.0,43863.0,41449.0,AZ
040301001611,,,,0.0,,,,,AZ
040301002065,,60.0,,60.0,6.0,,41784.0,38495.0,AZ
040304000038,47.6,52.4,38.1,61.9,9.0,32741.0,43676.0,39510.0,AZ
040304000239,48.3,51.7,27.6,72.4,10.0,32668.0,42078.0,39482.0,AZ
040304000639,40.6,59.4,18.8,81.3,9.0,34179.0,39487.0,38492.0,AZ
040304001296,50.0,50.0,23.3,76.7,11.0,31253.0,43229.0,40434.0,AZ
040306000240,67.6,32.4,56.8,43.2,7.0,36147.0,47444.0,41032.0,AZ
040306000679,71.0,29.0,61.3,38.7,7.0,38474.0,43848.0,40554.0,AZ
040306001159,73.5,26.5,50.0,50.0,7.0,36842.0,43641.0,40242.0,AZ
040306002355,63.2,36.8,42.1,57.9,11.0,35592.0,47236.0,42334.0,AZ
040306002495,65.0,35.0,50.0,50.0,7.0,34703.0,48837.0,41770.0,AZ
040306003084,82.4,17.6,64.7,35.3,6.0,34983.0,40526.0,36939.0,AZ
040306003085,67.7,32.3,58.1,41.9,6.0,35689.0,45102.0,39636.0,AZ
040308000241,66.7,33.3,25.0,75.0,10.0,30651.0,40882.0,38325.0,AZ
040308000242,87.5,,37.5,62.5,11.0,24908.0,43378.0,36452.0,AZ
040308000243,0.0,,0.0,,,,,,AZ
040315000244,60.7,39.3,,96.4,17.0,,52126.0,51590.0,AZ
040315000245,33.3,66.7,,91.7,17.0,,53663.0,52283.0,AZ
040315000247,57.1,42.9,,92.9,14.0,,50045.0,49017.0,AZ
040320000248,70.0,30.0,20.0,80.0,14.0,35266.0,39954.0,39016.0,AZ
040320000249,69.2,30.8,0.0,100.0,17.0,,40729.0,40729.0,AZ
040324000250,62.5,37.5,37.5,62.5,9.0,36254.0,45015.0,41730.0,AZ
040324001101,60.9,39.1,43.5,56.5,7.0,36607.0,45761.0,41781.0,AZ
040324001108,,0.0,,0.0,,,,,AZ
040324001213,32.1,67.9,21.4,78.6,9.0,37187.0,42799.0,41597.0,AZ
040324001806,71.9,28.1,56.3,43.8,6.0,35394.0,43893.0,39113.0,AZ
040324002388,79.2,20.8,41.7,58.3,7.0,36342.0,42916.0,40177.0,AZ
040324002389,53.8,46.2,38.5,61.5,7.0,36798.0,41277.0,39554.0,AZ
040324003066,74.2,25.8,22.6,77.4,7.0,36268.0,40672.0,39678.0,AZ
040324003116,46.4,53.6,32.1,67.9,7.0,37606.0,41808.0,40457.0,AZ
040329000251,66.7,33.3,30.3,69.7,10.0,36649.0,46099.0,43236.0,AZ
040329000252,79.1,20.9,51.2,48.8,7.0,35682.0,42937.0,39225.0,AZ
040329000253,65.4,34.6,34.6,65.4,9.0,33835.0,44188.0,40604.0,AZ
040329000254,82.6,17.4,56.5,43.5,8.0,34714.0,48333.0,40635.0,AZ
040331000255,80.0,20.0,45.0,55.0,8.0,29981.0,31046.0,30567.0,AZ
040331000256,81.8,,45.5,54.5,13.0,29618.0,30667.0,30190.0,AZ
040340000246,31.5,68.5,28.0,72.0,9.0,36633.0,45659.0,43134.0,AZ
040340000257,23.5,76.5,17.6,82.4,13.0,35962.0,49085.0,46769.0,AZ
040340000258,36.5,63.5,29.4,70.6,10.0,36677.0,47767.0,44505.0,AZ
040340000259,48.0,52.0,32.0,68.0,9.0,35193.0,45188.0,41990.0,AZ
040340000260,52.2,47.8,43.5,56.5,9.0,36263.0,48467.0,43161.0,AZ
040340000261,36.4,63.6,18.2,81.8,10.0,37061.0,45750.0,44170.0,AZ
040340000265,42.1,57.9,39.5,60.5,8.0,36494.0,46211.0,42375.0,AZ
040340000594,54.3,45.7,50.0,50.0,6.0,36718.0,40828.0,38773.0,AZ
040340000595,52.6,47.4,42.1,57.9,7.0,36395.0,41893.0,39578.0,AZ
040340000596,55.3,44.7,39.5,60.5,7.0,36175.0,42682.0,40114.0,AZ
040340000601,60.0,40.0,51.4,48.6,7.0,35210.0,45684.0,40297.0,AZ
040340000602,59.1,40.9,38.6,61.4,7.0,36103.0,41201.0,39231.0,AZ
040340001064,51.5,48.5,51.5,48.5,7.0,35957.0,43332.0,39533.0,AZ
040340001191,,77.8,44.4,55.6,10.0,35792.0,48220.0,42696.0,AZ
040340001192,43.2,56.8,36.4,63.6,9.0,35696.0,46291.0,42438.0,AZ
040340001215,59.5,40.5,54.1,45.9,8.0,35172.0,45571.0,39950.0,AZ
040340001216,43.8,56.3,39.6,60.4,8.0,35636.0,43258.0,40241.0,AZ
040340001365,50.0,50.0,41.7,58.3,9.0,35625.0,49283.0,43592.0,AZ
040340001366,23.1,76.9,30.8,69.2,11.0,36585.0,49423.0,45473.0,AZ
040340001401,44.1,55.9,38.2,61.8,9.0,36778.0,46396.0,42718.0,AZ
040340001490,47.4,52.6,34.2,65.8,10.0,35216.0,47169.0,43080.0,AZ
040340001537,54.8,45.2,42.9,57.1,8.0,33433.0,43382.0,39118.0,AZ
040340001669,41.7,58.3,45.0,55.0,7.0,36852.0,43696.0,40616.0,AZ
040340001670,28.3,71.7,39.3,60.7,8.0,37227.0,45299.0,42126.0,AZ
040340001838,35.9,64.1,30.8,69.2,11.0,35999.0,47668.0,44077.0,AZ
040340001839,54.8,45.2,42.9,57.1,7.0,36033.0,41863.0,39365.0,AZ
040340001984,40.0,60.0,28.9,71.1,8.0,37334.0,43021.0,41378.0,AZ
040340001985,59.1,40.9,50.0,50.0,7.0,36318.0,43603.0,39961.0,AZ
040340001986,45.2,54.8,54.8,45.2,5.0,36322.0,41134.0,38499.0,AZ
040340002112,58.2,41.8,49.1,50.9,8.0,35941.0,42567.0,39314.0,AZ
040340002114,66.7,33.3,54.2,45.8,6.0,36334.0,40949.0,38449.0,AZ
040340002283,58.7,41.3,63.3,36.7,6.0,36087.0,46237.0,39812.0,AZ
040340002284,57.4,42.6,61.1,38.9,5.0,36448.0,40774.0,38131.0,AZ
040340002432,46.7,53.3,57.8,42.2,6.0,35270.0,43008.0,38538.0,AZ
040340002476,66.7,33.3,76.2,23.8,3.0,35657.0,40190.0,36736.0,AZ
040340003146,63.0,37.0,55.6,44.4,6.0,35168.0,42166.0,38279.0,AZ
040340003147,50.0,50.0,,75.0,7.0,,40539.0,40725.0,AZ
040342000058,51.4,48.6,45.9,54.1,7.0,37448.0,42716.0,40295.0,AZ
040342000262,45.7,54.3,28.3,71.7,12.0,36665.0,45433.0,42955.0,AZ
040342000263,69.4,30.6,69.4,30.6,7.0,37686.0,44360.0,39725.0,AZ
040342000264,58.1,41.9,54.8,45.2,8.0,35998.0,46711.0,40836.0,AZ
040342000266,71.4,28.6,59.5,40.5,6.0,36143.0,43710.0,39206.0,AZ
040342000267,44.0,56.0,40.0,60.0,9.0,36092.0,45802.0,41918.0,AZ
040342000268,61.5,38.5,51.3,48.7,8.0,36580.0,46364.0,41346.0,AZ
040342000269,68.1,31.9,55.3,44.7,9.0,36421.0,42861.0,39298.0,AZ
040342000270,67.6,32.4,38.2,61.8,9.0,37225.0,43533.0,41121.0,AZ
040342000271,35.7,64.3,33.3,66.7,13.0,36594.0,49441.0,45159.0,AZ
040342000272,71.1,28.9,62.2,37.8,7.0,36922.0,44706.0,39863.0,AZ
040342001254,73.0,27.0,64.9,35.1,6.0,36241.0,44316.0,39078.0,AZ
040342001402,54.9,45.1,56.9,43.1,8.0,37280.0,46413.0,41220.0,AZ
040342001538,68.6,31.4,45.7,54.3,7.0,36123.0,44629.0,40741.0,AZ
040342002121,56.8,43.2,50.0,50.0,8.0,37099.0,45705.0,41402.0,AZ
040342002281,47.5,52.5,45.0,55.0,9.0,36983.0,47030.0,42509.0,AZ
040342002493,59.4,40.6,56.3,43.8,6.0,36100.0,45386.0,40163.0,AZ
040345000275,62.8,37.2,27.9,72.1,12.0,36196.0,54886.0,49670.0,AZ
040345000277,68.5,31.5,32.9,67.1,11.0,37352.0,52355.0,47423.0,AZ
040345000278,55.8,44.2,24.7,75.3,11.0,36743.0,52523.0,48629.0,AZ
040345000279,54.3,45.7,23.5,76.5,15.0,37810.0,56767.0,52320.0,AZ
040345000280,63.0,37.0,25.9,74.1,14.0,38606.0,56398.0,51785.0,AZ
040345000281,72.6,27.4,35.6,64.4,12.0,39054.0,53413.0,48299.0,AZ
040345000282,64.2,35.8,29.6,70.4,12.0,37542.0,54450.0,49440.0,AZ
040345000283,72.9,27.1,21.4,78.6,12.0,36149.0,52378.0,48901.0,AZ
040345000284,75.9,24.1,42.2,57.8,11.0,37507.0,54081.0,47092.0,AZ
040345001539,0.0,,0.0,,,,,,AZ
040345001574,,,0.0,100.0,20.0,,74286.0,74286.0,AZ
040345001575,73.3,26.7,20.0,80.0,15.0,41891.0,51523.0,49596.0,AZ
040350000287,64.5,35.5,32.3,67.7,12.0,30179.0,38571.0,35864.0,AZ
040350000289,75.6,24.4,24.4,75.6,12.0,26154.0,37393.0,34652.0,AZ
040350002422,63.6,36.4,48.5,51.5,9.0,28765.0,37824.0,33431.0,AZ
040355000290,70.6,29.4,35.3,64.7,9.0,26334.0,38106.0,33951.0,AZ
040355000291,66.7,33.3,,83.3,12.0,,37224.0,35196.0,AZ
040366000065,100.0,0.0,100.0,0.0,4.0,32173.0,,32173.0,AZ
040373000293,77.8,,,77.8,11.0,,36810.0,35382.0,AZ
040373000294,75.0,,,75.0,15.0,,35189.0,33440.0,AZ
040373000295,77.8,,,88.9,13.0,,39472.0,38516.0,AZ
040373001125,100.0,0.0,0.0,100.0,9.0,,32661.0,32661.0,AZ
040378001392,71.7,28.3,52.2,47.8,6.0,34090.0,43500.0,38590.0,AZ
040378001987,72.3,27.7,48.9,51.1,6.0,34082.0,40685.0,37454.0,AZ
040378002118,71.2,28.8,62.1,37.9,5.0,34110.0,41656.0,36968.0,AZ
040378002119,50.6,49.4,50.6,49.4,6.0,34872.0,44267.0,39513.0,AZ
040378002356,72.4,27.6,67.2,32.8,5.0,34272.0,39188.0,35882.0,AZ
040378002477,80.4,19.6,78.4,21.6,3.0,32099.0,36162.0,32975.0,AZ
040382000298,76.2,23.8,31.0,69.0,10.0,34133.0,43634.0,40693.0,AZ
040382000299,89.7,10.3,24.1,75.9,10.0,34893.0,42732.0,40839.0,AZ
040382000300,83.3,16.7,29.2,70.8,13.0,35537.0,46789.0,43507.0,AZ
040382000301,75.0,25.0,37.5,62.5,10.0,35450.0,43869.0,40712.0,AZ
040382002239,69.6,30.4,43.5,56.5,8.0,35917.0,43961.0,40464.0,AZ
040386000068,63.6,36.4,45.5,54.5,6.0,38842.0,43059.0,41142.0,AZ
040386000079,100.0,0.0,,90.9,10.0,,42629.0,42716.0,AZ
040386000534,,0.0,,,,,,,AZ
040386001183,,0.0,,0.0,,,,,AZ
040386001540,100.0,0.0,75.0,,7.0,34321.0,,36784.0,AZ
040386001541,96.0,,88.0,12.0,4.0,38622.0,47327.0,39666.0,AZ
040386001659,,,,,6.0,,,37556.0,AZ
040386002105,87.5,,75.0,,6.0,39561.0,,41239.0,AZ
040386002106,75.0,,87.5,,5.0,38819.0,,40248.0,AZ
040386002365,,0.0,,0.0,,,,,AZ
040386003086,0.0,,,0.0,,,,,AZ
040387000306,48.1,51.9,9.3,90.7,13.0,33250.0,42878.0,41986.0,AZ
040387000307,44.4,55.6,22.2,77.8,11.0,35117.0,43545.0,41672.0,AZ
040387000308,50.0,50.0,26.9,73.1,10.0,31767.0,44239.0,40882.0,AZ
040387000381,48.6,51.4,14.3,85.7,12.0,35650.0,42630.0,41633.0,AZ
040387001041,58.3,41.7,27.8,72.2,10.0,34550.0,41875.0,39840.0,AZ
040387001057,51.7,48.3,34.5,65.5,10.0,34450.0,40408.0,38353.0,AZ
040387001228,66.7,33.3,,86.7,12.0,,41208.0,40707.0,AZ
040387001465,67.6,32.4,29.4,70.6,9.0,33150.0,43148.0,40207.0,AZ
040387002563,63.6,36.4,50.0,50.0,8.0,34060.0,42995.0,38528.0,AZ
040387002564,58.3,41.7,33.3,66.7,12.0,31548.0,42204.0,38652.0,AZ
040390000309,81.8,,0.0,100.0,21.0,,41405.0,41405.0,AZ
040395000310,52.2,47.8,52.2,47.8,8.0,30394.0,38191.0,34123.0,AZ
040395000311,100.0,0.0,50.0,50.0,8.0,30412.0,34084.0,32248.0,AZ
040395000312,73.3,26.7,50.0,50.0,9.0,28872.0,38071.0,33472.0,AZ
040395000313,81.0,19.0,42.9,57.1,10.0,29133.0,37562.0,33949.0,AZ
040396000314,61.5,38.5,46.2,53.8,9.0,37527.0,49577.0,44016.0,AZ
040396000315,57.1,42.9,18.4,81.6,13.0,37611.0,48874.0,46805.0,AZ
040396000316,65.7,34.3,51.4,48.6,9.0,36850.0,47133.0,41844.0,AZ
040396000317,72.1,27.9,34.4,65.6,10.0,36863.0,45656.0,42629.0,AZ
040396000318,71.1,28.9,33.3,66.7,9.0,37433.0,45260.0,42651.0,AZ
040396000319,62.0,38.0,38.0,62.0,9.0,37810.0,43624.0,41415.0,AZ
040396000650,64.0,36.0,38.0,62.0,7.0,38328.0,43118.0,41297.0,AZ
040396001542,77.3,22.7,22.7,77.3,8.0,36263.0,39678.0,38902.0,AZ
040396001543,100.0,0.0,,,5.0,,,40234.0,AZ
040396001876,65.8,34.2,36.8,63.2,7.0,37966.0,43678.0,41574.0,AZ
040396002131,50.0,50.0,27.3,72.7,14.0,36631.0,53438.0,48855.0,AZ
040396002282,44.1,55.9,29.4,70.6,12.0,37899.0,49827.0,46319.0,AZ
040396002382,64.3,35.7,71.4,28.6,4.0,35627.0,43297.0,37818.0,AZ
040399000320,69.6,30.4,73.9,26.1,4.0,33292.0,34675.0,33653.0,AZ
040399002561,73.0,27.0,70.3,29.7,3.0,31546.0,35462.0,32710.0,AZ
040399003067,76.3,23.7,73.7,26.3,4.0,32281.0,35745.0,33192.0,AZ
040401000321,40.0,60.0,0.0,100.0,15.0,,43440.0,43440.0,AZ
040401000322,,60.0,0.0,100.0,15.0,,40740.0,40740.0,AZ
040401002542,90.0,,50.0,50.0,7.0,32510.0,38037.0,35274.0,AZ
040406000324,63.6,36.4,40.0,60.0,10.0,32142.0,40101.0,36917.0,AZ
040406001160,53.3,46.7,33.3,66.7,12.0,31859.0,41396.0,38217.0,AZ
040406001161,51.5,48.5,30.3,69.7,11.0,35135.0,40973.0,39204.0,AZ
040406001162,32.4,67.6,24.3,75.7,10.0,34045.0,39638.0,38277.0,AZ
040417000330,80.0,,,60.0,9.0,,34487.0,32061.0,AZ
040423000083,67.9,32.1,25.0,75.0,11.0,33745.0,48862.0,45083.0,AZ
040423000099,56.3,43.8,25.0,75.0,12.0,33571.0,50974.0,46623.0,AZ
040423000297,69.0,31.0,27.6,72.4,11.0,33639.0,46984.0,43303.0,AZ
040423000332,68.3,31.7,46.3,53.7,10.0,33222.0,47833.0,41062.0,AZ
040423000334,66.1,33.9,39.3,60.7,10.0,32557.0,49379.0,42770.0,AZ
040423000335,53.1,46.9,31.3,68.8,12.0,34974.0,48838.0,44506.0,AZ
040423000336,66.7,33.3,27.8,72.2,11.0,32722.0,47089.0,43099.0,AZ
040423000653,53.6,46.4,30.4,69.6,9.0,33938.0,46007.0,42343.0,AZ
040423000656,41.7,58.3,30.6,69.4,11.0,33363.0,46063.0,42182.0,AZ
040423000660,43.2,56.8,45.9,54.1,7.0,33525.0,44022.0,39199.0,AZ
040423000665,63.0,37.0,22.2,77.8,10.0,34074.0,45798.0,43193.0,AZ
040423000677,48.6,51.4,22.9,77.1,10.0,35935.0,45464.0,43286.0,AZ
040423001127,55.6,44.4,25.9,74.1,12.0,31829.0,48506.0,44182.0,AZ
040423001128,50.0,50.0,21.1,78.9,14.0,33760.0,52058.0,48206.0,AZ
040423001231,31.0,69.0,24.1,75.9,13.0,33974.0,52180.0,47785.0,AZ
040423001299,46.7,53.3,23.3,76.7,15.0,35051.0,53217.0,48978.0,AZ
040423001300,52.0,48.0,18.0,82.0,13.0,33629.0,49448.0,46601.0,AZ
040423001370,44.0,56.0,32.0,68.0,10.0,32526.0,48472.0,43369.0,AZ
040423001371,42.9,57.1,32.1,67.9,12.0,32710.0,50168.0,44556.0,AZ
040423001405,53.1,46.9,37.5,62.5,11.0,33265.0,49596.0,43472.0,AZ
040423001466,58.1,41.9,16.1,83.9,11.0,39446.0,45081.0,44172.0,AZ
040423001496,51.7,48.3,30.0,70.0,11.0,33486.0,48316.0,43867.0,AZ
040423001546,48.5,51.5,39.4,60.6,8.0,33657.0,43878.0,39851.0,AZ
040423001877,45.5,54.5,27.3,72.7,9.0,35150.0,45167.0,42435.0,AZ
040423002000,71.4,28.6,39.3,60.7,8.0,33363.0,46478.0,41326.0,AZ
040423002001,,0.0,,,,,,,AZ
040428000337,69.2,30.8,42.3,57.7,8.0,36383.0,46788.0,42386.0,AZ
040428000338,62.5,37.5,37.5,62.5,8.0,37602.0,45944.0,42816.0,AZ
040428000339,71.4,28.6,53.6,46.4,7.0,36956.0,45910.0,41113.0,AZ
040428000340,48.1,51.9,18.5,81.5,11.0,36519.0,46791.0,44889.0,AZ
040428000433,50.6,49.4,35.1,64.9,8.0,38004.0,45998.0,43195.0,AZ
040428001129,40.9,59.1,31.8,68.2,9.0,35328.0,44962.0,41897.0,AZ
040428001130,63.0,37.0,40.7,59.3,8.0,35317.0,46389.0,41878.0,AZ
040428001756,50.0,50.0,30.8,69.2,8.0,37444.0,43791.0,41838.0,AZ
040428002182,56.0,44.0,36.0,64.0,7.0,29474.0,36885.0,34217.0,AZ
040429000341,73.2,26.8,73.2,26.8,6.0,32679.0,41843.0,35137.0,AZ
040429000342,65.6,34.4,59.4,40.6,7.0,32841.0,41208.0,36240.0,AZ
040429001391,60.7,39.3,82.1,17.9,6.0,34198.0,46341.0,36367.0,AZ
040429002398,82.1,17.9,89.7,10.3,3.0,32116.0,47418.0,33686.0,AZ
040432000343,74.4,25.6,62.8,37.2,6.0,35745.0,45371.0,39327.0,AZ
040432001467,73.7,26.3,68.4,31.6,5.0,37584.0,40483.0,38500.0,AZ
040432002133,83.7,16.3,65.1,34.9,5.0,36317.0,40978.0,37943.0,AZ
040432002383,75.0,25.0,70.8,29.2,5.0,36487.0,46450.0,39393.0,AZ
040432002489,81.0,19.0,76.2,23.8,4.0,34928.0,42776.0,36796.0,AZ
040438000344,93.1,,69.0,31.0,7.0,36937.0,45141.0,39483.0,AZ
040438000345,79.3,20.7,41.4,58.6,9.0,38809.0,47523.0,43918.0,AZ
040438001420,68.2,31.8,52.3,47.7,6.0,37713.0,45360.0,41363.0,AZ
040438001547,70.5,29.5,52.3,47.7,7.0,37082.0,45826.0,41255.0,AZ
040438001881,79.4,20.6,44.1,55.9,7.0,36397.0,45149.0,41288.0,AZ
040438002003,100.0,0.0,,,13.0,,,43153.0,AZ
040438002004,65.4,34.6,59.6,40.4,6.0,38084.0,45715.0,41166.0,AZ
040438002342,86.1,13.9,80.6,19.4,6.0,37771.0,44027.0,38988.0,AZ
040438002430,76.9,23.1,61.5,38.5,5.0,37280.0,43063.0,39504.0,AZ
040438002431,71.1,28.9,52.6,47.4,6.0,37117.0,44234.0,40488.0,AZ
040438002499,60.9,39.1,52.2,47.8,6.0,37080.0,43320.0,40064.0,AZ
040441001302,83.3,16.7,62.5,37.5,7.0,30527.0,40884.0,34411.0,AZ
040441002418,75.0,,50.0,50.0,7.0,31601.0,42240.0,36920.0,AZ
040444000347,68.9,31.1,64.4,35.6,6.0,33603.0,43161.0,37002.0,AZ
040444000348,64.3,35.7,42.9,57.1,9.0,35244.0,44512.0,40540.0,AZ
040444002247,73.3,26.7,68.9,31.1,5.0,33259.0,41157.0,35716.0,AZ
040444002435,55.3,44.7,60.5,39.5,6.0,35167.0,43366.0,38404.0,AZ
040444002497,85.7,14.3,89.3,10.7,2.0,33923.0,38850.0,34451.0,AZ
040450000353,54.5,45.5,31.8,68.2,10.0,33300.0,41430.0,38843.0,AZ
040450000354,55.0,45.0,40.0,60.0,9.0,33506.0,41599.0,38362.0,AZ
040450000355,57.5,42.5,40.0,60.0,9.0,33774.0,40112.0,37577.0,AZ
040450000357,62.8,37.2,44.2,55.8,7.0,33862.0,38221.0,36295.0,AZ
040450000358,61.5,38.5,53.8,46.2,8.0,33743.0,44041.0,38496.0,AZ
040450000359,67.6,32.4,64.9,35.1,6.0,33384.0,40311.0,35818.0,AZ
040450000678,80.5,19.5,65.9,34.1,6.0,33261.0,40190.0,35627.0,AZ
040453000361,100.0,0.0,71.4,,4.0,29470.0,,31962.0,AZ
040457000362,70.0,30.0,,80.0,12.0,,40851.0,39719.0,AZ
040457000363,52.9,47.1,35.3,64.7,9.0,35530.0,40716.0,38886.0,AZ
040457000364,50.0,50.0,,93.8,18.0,,43138.0,42671.0,AZ
040457000366,50.0,50.0,13.3,86.7,15.0,35775.0,41395.0,40646.0,AZ
040463000333,61.8,38.2,17.6,82.4,16.0,34278.0,45595.0,43598.0,AZ
040463000367,60.0,40.0,30.0,70.0,11.0,33470.0,42598.0,39860.0,AZ
040463000368,57.9,42.1,26.3,73.7,11.0,33526.0,41287.0,39245.0,AZ
040463000369,45.0,55.0,15.0,85.0,17.0,33824.0,47111.0,45118.0,AZ
040463000370,56.0,44.0,27.4,72.6,13.0,33927.0,44112.0,41323.0,AZ
040463000984,51.2,48.8,36.6,63.4,12.0,34362.0,43480.0,40144.0,AZ
040463000998,72.0,28.0,36.0,64.0,11.0,33540.0,41200.0,38442.0,AZ
040463001069,65.5,34.5,41.4,58.6,13.0,35122.0,48206.0,42792.0,AZ
040463001131,61.1,38.9,22.2,77.8,12.0,34715.0,42243.0,40570.0,AZ
040463001163,33.3,66.7,22.2,77.8,18.0,33163.0,49511.0,45878.0,AZ
040463001164,57.7,42.3,34.6,65.4,10.0,35095.0,42715.0,40077.0,AZ
040463001165,52.8,47.2,47.2,52.8,9.0,35576.0,40083.0,37954.0,AZ
040463001372,53.3,46.7,26.2,73.8,12.0,33692.0,43436.0,40886.0,AZ
040463001408,55.6,44.4,28.9,71.1,12.0,34545.0,44216.0,41422.0,AZ
040463002197,60.5,39.5,28.9,71.1,9.0,30765.0,36281.0,34685.0,AZ
040472000371,62.1,37.9,55.2,44.8,6.0,31075.0,38148.0,34246.0,AZ
040472000372,66.7,33.3,51.9,48.1,6.0,31667.0,36793.0,34135.0,AZ
040472001468,92.3,,53.8,46.2,5.0,30229.0,34339.0,32126.0,AZ
040472002560,90.0,,85.0,15.0,3.0,30500.0,33667.0,30975.0,AZ
040472003113,79.3,20.7,58.6,41.4,5.0,31274.0,37700.0,33933.0,AZ
040477001005,50.0,50.0,30.0,70.0,12.0,33338.0,39522.0,37667.0,AZ
040477002400,50.0,50.0,45.5,54.5,9.0,31087.0,42077.0,37082.0,AZ
040482000374,52.9,47.1,35.3,64.7,11.0,30312.0,37305.0,34837.0,AZ
040482000375,77.8,22.2,27.8,72.2,9.0,31543.0,35168.0,34161.0,AZ
040486000376,57.1,42.9,21.4,78.6,9.0,26289.0,33281.0,31782.0,AZ
040492000377,,,,,17.0,,,44662.0,AZ
040497000108,31.8,68.2,31.8,68.2,11.0,38855.0,53277.0,48688.0,AZ
040497000118,27.3,72.7,13.6,86.4,14.0,39434.0,55412.0,53233.0,AZ
040497000122,,,0.0,,,,,,AZ
040497000229,43.2,56.8,29.7,70.3,11.0,39114.0,53902.0,49506.0,AZ
040497000230,38.7,61.3,,93.5,17.0,,53847.0,52963.0,AZ
040497000378,69.8,30.2,55.8,44.2,7.0,35467.0,49013.0,41452.0,AZ
040497000379,34.4,65.6,21.9,78.1,15.0,39984.0,57376.0,53572.0,AZ
040497000380,30.8,69.2,18.5,81.5,13.0,38675.0,54233.0,51361.0,AZ
040497000382,15.2,84.8,,97.0,17.0,,57270.0,56746.0,AZ
040497000383,43.6,56.4,20.5,79.5,14.0,35673.0,56401.0,52149.0,AZ
040497000384,46.5,53.5,23.3,76.7,13.0,38775.0,52852.0,49578.0,AZ
040497000385,55.0,45.0,32.5,67.5,15.0,39083.0,59374.0,52779.0,AZ
040497000386,54.8,45.2,22.6,77.4,13.0,34669.0,54886.0,50321.0,AZ
040497000387,46.8,53.2,33.8,66.2,11.0,37388.0,54503.0,48724.0,AZ
040497000388,56.3,43.8,21.9,78.1,17.0,38429.0,56204.0,52316.0,AZ
040497000389,67.5,32.5,30.0,70.0,10.0,35181.0,51626.0,46693.0,AZ
040497000391,45.0,55.0,40.0,60.0,11.0,39100.0,57763.0,50298.0,AZ
040497000393,46.9,53.1,12.5,87.5,16.0,40478.0,53856.0,52184.0,AZ
040497000394,48.8,51.2,17.1,82.9,15.0,38759.0,54582.0,51881.0,AZ
040497000395,43.8,56.3,25.0,75.0,17.0,37517.0,60088.0,54445.0,AZ
040497000396,51.7,48.3,44.8,55.2,10.0,38144.0,52157.0,45875.0,AZ
040497000397,27.3,72.7,18.2,81.8,13.0,39092.0,54526.0,51720.0,AZ
