NCES School ID,Teachers w/Bachelor Degree (%),Teachers w/Masters or PhD (%),Teachers w/1-5 yrs of exp (%),Teachers w/5+ yrs of exp (%),Mean yrs of teaching exp,Mean base salary for teachers w/1-5 yrs exp,Mean base salary for teachers w/5+ yrs exp,Mean base salary,State
080555002016,75.0,25.0,45.0,55.0,7.0,36124.0,48880.0,43140.0,CO
080555002017,67.9,32.1,39.3,60.7,10.0,35422.0,57125.0,48599.0,CO
080555002031,56.3,43.8,37.5,62.5,8.0,35773.0,47264.0,42955.0,CO
080555006167,62.5,37.5,,75.0,10.0,,50384.0,46749.0,CO
080558000962,88.9,,44.4,55.6,12.0,27000.0,35045.0,31469.0,CO
080558000963,50.0,50.0,,83.3,13.0,,33720.0,32567.0,CO
080561000965,73.7,26.3,26.3,73.7,16.0,33415.0,49224.0,45064.0,CO
080561000966,62.5,37.5,,87.5,12.0,,25185.0,24365.0,CO
080561000967,66.7,33.3,33.3,66.7,13.0,26368.0,43428.0,37741.0,CO
080564000969,60.0,40.0,,80.0,18.0,,40491.0,38276.0,CO
080564000970,70.0,30.0,,90.0,18.0,,36990.0,35562.0,CO
080567000971,,83.3,,66.7,13.0,,39008.0,36930.0,CO
080570000973,80.0,,,80.0,14.0,,34581.0,33810.0,CO
080570001511,50.0,,,83.3,10.0,,36822.0,35972.0,CO
080573000977,61.9,38.1,14.3,85.7,16.0,34813.0,44490.0,43107.0,CO
080573000979,64.7,35.3,29.4,70.6,12.0,26462.0,47645.0,41414.0,CO
080573000980,0.0,,,0.0,,,,,CO
080573000981,56.8,43.2,16.2,83.8,15.0,20945.0,35306.0,32977.0,CO
080573000983,33.3,66.7,,93.3,18.0,,51833.0,48681.0,CO
080573001355,40.0,60.0,0.0,100.0,17.0,,44275.0,44275.0,CO
080573001553,50.0,50.0,36.4,63.6,17.0,27286.0,45443.0,38841.0,CO
080573001659,0.0,,0.0,,,,,,CO
080576000984,0.0,,,0.0,,,,,CO
080576000985,41.7,58.3,70.8,29.2,9.0,37773.0,45385.0,39993.0,CO
080576000986,45.0,55.0,60.0,40.0,5.0,36090.0,35047.0,35672.0,CO
080576001110,60.0,40.0,80.0,20.0,5.0,37426.0,37368.0,37414.0,CO
080576001356,31.6,68.4,78.9,21.1,4.0,35939.0,24263.0,33481.0,CO
080579000250,,,,,5.0,,,29456.0,CO
080579000987,63.6,36.4,18.2,81.8,13.0,32122.0,42361.0,40499.0,CO
080579000989,60.0,40.0,14.3,85.7,17.0,35541.0,45754.0,44295.0,CO
080579000990,65.6,34.4,34.4,65.6,12.0,33404.0,43893.0,40287.0,CO
080579000992,47.6,50.8,19.0,81.0,16.0,32801.0,46618.0,43986.0,CO
080579000994,55.6,44.4,25.9,74.1,13.0,31425.0,45119.0,41569.0,CO
080579000995,71.4,28.6,57.1,42.9,9.0,33851.0,44568.0,38444.0,CO
080579000996,69.7,30.3,39.4,60.6,14.0,34187.0,47380.0,42183.0,CO
080579000997,58.3,41.7,25.0,75.0,13.0,32291.0,44401.0,41374.0,CO
080579000998,53.8,46.2,,92.3,19.0,,47215.0,46094.0,CO
080579000999,54.8,45.2,32.3,67.7,13.0,35235.0,48280.0,44072.0,CO
080579001554,70.0,30.0,50.0,50.0,11.0,33388.0,44735.0,39061.0,CO
080579001660,100.0,0.0,,,4.0,,,28671.0,CO
080579001852,,,,,10.0,,,37176.0,CO
080582001002,43.6,56.4,12.8,87.2,16.0,34080.0,46005.0,44476.0,CO
080582001003,48.7,51.3,28.7,71.3,12.0,33593.0,44903.0,41658.0,CO
080582001004,64.3,35.7,42.9,57.1,10.0,35544.0,44344.0,40573.0,CO
080582001371,51.7,48.3,24.1,75.9,13.0,32897.0,43260.0,40759.0,CO
080582001397,34.6,65.4,15.4,84.6,17.0,36088.0,46691.0,45060.0,CO
080582001489,50.0,50.0,29.2,70.8,13.0,35286.0,45130.0,42259.0,CO
080582001536,63.0,32.6,34.8,65.2,10.0,27788.0,33837.0,31733.0,CO
080582001731,47.4,52.6,28.9,71.1,11.0,34464.0,43799.0,41097.0,CO
080582001810,32.1,67.9,25.0,75.0,13.0,36579.0,46694.0,44165.0,CO
080585001007,58.3,41.7,33.3,66.7,15.0,31127.0,34951.0,33676.0,CO
080585001398,62.5,37.5,0.0,100.0,18.0,,39582.0,39582.0,CO
080585001693,,,,,7.0,,,17645.0,CO
080588001011,77.8,,,88.9,17.0,,37914.0,36946.0,CO
080588001012,77.8,,33.3,66.7,16.0,29599.0,40820.0,37079.0,CO
080591001013,,,,,,,,,CO
080591001014,50.0,50.0,,83.3,14.0,,34727.0,35599.0,CO
080591001015,30.0,70.0,,80.0,19.0,,40513.0,38740.0,CO
080594001016,100.0,0.0,75.0,,8.0,28676.0,,29606.0,CO
080594001017,85.7,,,71.4,14.0,,24571.0,25763.0,CO
080597001018,37.5,62.5,0.0,100.0,15.0,,34681.0,34681.0,CO
080597001019,,,0.0,100.0,24.0,,41683.0,41683.0,CO
080597001662,0.0,,0.0,,,,,,CO
080600001020,85.7,,100.0,0.0,1.0,30395.0,,30395.0,CO
080600001021,50.0,,100.0,0.0,1.0,14959.0,,14959.0,CO
080603001022,80.0,,0.0,100.0,16.0,,34476.0,34476.0,CO
080603001023,57.1,42.9,,71.4,16.0,,28644.0,26137.0,CO
080606001024,43.8,56.3,,87.5,14.0,,34144.0,33482.0,CO
080606001025,68.8,31.3,37.5,62.5,10.0,30492.0,37792.0,35054.0,CO
080606001399,66.7,33.3,33.3,66.7,12.0,31350.0,37200.0,35250.0,CO
080609001026,100.0,0.0,,75.0,21.0,,28520.0,27220.0,CO
080609001027,,0.0,0.0,,,,,,CO
080612000261,36.4,59.1,,90.9,20.0,,55172.0,52523.0,CO
080612001029,27.3,68.2,,95.5,19.0,,54730.0,53906.0,CO
080612001030,62.5,37.5,20.8,79.2,12.0,30468.0,48838.0,45011.0,CO
080612001031,35.5,64.5,16.1,83.9,13.0,37883.0,49215.0,47387.0,CO
080612001032,35.0,65.0,0.0,100.0,18.0,,50305.0,50305.0,CO
080612001033,36.8,57.9,15.8,84.2,17.0,36597.0,48886.0,46945.0,CO
080612001034,47.6,47.6,33.3,66.7,10.0,28606.0,49362.0,42443.0,CO
080612001035,47.5,50.8,15.3,84.7,14.0,34704.0,50801.0,48346.0,CO
080612001037,43.4,54.7,17.0,83.0,13.0,36964.0,49355.0,47251.0,CO
080612001038,61.5,38.5,26.9,73.1,12.0,36317.0,48766.0,45414.0,CO
080612001039,72.7,27.3,36.4,63.6,9.0,34864.0,45246.0,41471.0,CO
080612001040,43.4,56.6,13.2,86.8,14.0,33563.0,49833.0,47684.0,CO
080612001041,47.1,52.9,17.6,82.4,11.0,37933.0,47350.0,45688.0,CO
080612001042,40.9,54.5,18.2,81.8,13.0,34040.0,48880.0,46182.0,CO
080612001043,51.5,48.5,24.2,75.8,14.0,35382.0,51049.0,47251.0,CO
080612001046,52.8,47.2,27.8,72.2,10.0,35450.0,45202.0,42493.0,CO
080612001047,42.1,52.6,,94.7,12.0,,45687.0,45041.0,CO
080612001048,34.5,58.6,,96.6,14.0,,46069.0,45170.0,CO
080612001050,56.0,36.0,28.0,72.0,12.0,34441.0,45869.0,42669.0,CO
080612001051,53.3,46.7,30.0,70.0,9.0,34481.0,47143.0,43344.0,CO
080612001053,56.3,43.8,18.8,81.3,11.0,35751.0,47987.0,45693.0,CO
080612001055,48.6,51.4,,97.3,16.0,,49743.0,49326.0,CO
080612001057,21.7,73.9,17.4,82.6,15.0,32634.0,51952.0,48592.0,CO
080612001058,54.2,41.7,12.5,87.5,15.0,30817.0,47469.0,45387.0,CO
080612001059,42.9,47.6,19.0,81.0,12.0,33199.0,44164.0,42075.0,CO
080612001060,56.5,34.8,13.0,87.0,15.0,24653.0,46139.0,43337.0,CO
080612001061,35.3,64.7,,94.1,17.0,,52021.0,51121.0,CO
080612001062,57.1,38.1,23.8,76.2,14.0,32549.0,47542.0,43972.0,CO
080612001063,52.4,47.6,,90.5,13.0,,48038.0,46517.0,CO
080612001064,36.9,60.0,15.4,84.6,15.0,34570.0,51976.0,49298.0,CO
080612001065,30.8,61.5,11.5,88.5,16.0,26553.0,53701.0,50569.0,CO
080612001067,43.9,56.1,19.5,80.5,13.0,35114.0,50152.0,47218.0,CO
080612001106,82.8,17.2,44.8,55.2,8.0,31390.0,37424.0,34719.0,CO
080612001612,60.0,,,80.0,9.0,,29571.0,30571.0,CO
080612001730,85.3,14.7,67.6,32.4,5.0,29452.0,36540.0,31745.0,CO
080612001765,0.0,,0.0,,,,,,CO
080612001853,100.0,0.0,90.9,,3.0,33288.0,,33352.0,CO
080612001995,46.2,46.2,26.9,73.1,9.0,31609.0,44030.0,40686.0,CO
080615000632,50.0,50.0,37.5,62.5,9.0,25503.0,29938.0,28275.0,CO
080615001069,60.0,40.0,33.3,66.7,9.0,33489.0,39977.0,37814.0,CO
080615001071,85.7,,,71.4,13.0,,39798.0,37166.0,CO
080615001072,,,0.0,,,,,,CO
080615001074,63.6,36.4,,90.9,16.0,,36129.0,35572.0,CO
080615001076,47.6,52.4,28.6,71.4,12.0,33715.0,47729.0,43725.0,CO
080615001078,52.6,47.4,15.8,84.2,16.0,34316.0,42090.0,40862.0,CO
080615001079,37.8,60.0,11.1,88.9,14.0,29473.0,44445.0,42781.0,CO
080615001080,52.2,47.8,26.1,73.9,12.0,27651.0,43405.0,39296.0,CO
080615001081,28.6,71.4,,85.7,15.0,,49550.0,47571.0,CO
080615001082,40.0,60.0,,86.7,15.0,,40340.0,38227.0,CO
080615001083,50.0,50.0,33.3,66.7,13.0,32083.0,44405.0,40297.0,CO
080615001084,75.0,25.0,25.0,75.0,10.0,32945.0,40123.0,38329.0,CO
080615001085,64.3,35.7,,85.7,13.0,,38436.0,37822.0,CO
080615001357,63.3,36.7,36.7,63.3,11.0,31523.0,42114.0,38231.0,CO
080615001558,50.0,50.0,26.9,73.1,10.0,31001.0,44390.0,40785.0,CO
080615001559,100.0,0.0,36.4,63.6,7.0,28104.0,31608.0,30334.0,CO
080615001613,49.1,47.3,21.8,78.2,11.0,31906.0,40351.0,38508.0,CO
080615001663,83.3,,83.3,,4.0,30408.0,,29041.0,CO
080615001664,,80.0,0.0,100.0,17.0,,37695.0,37695.0,CO
080615001714,53.8,46.2,34.6,65.4,11.0,32737.0,41042.0,38167.0,CO
080615001718,68.2,31.8,18.2,81.8,11.0,31168.0,41405.0,39543.0,CO
080615001854,58.8,41.2,29.4,70.6,12.0,32103.0,45381.0,41476.0,CO
080615001855,68.2,31.8,40.9,59.1,8.0,32488.0,40100.0,36986.0,CO
080618001086,81.3,18.8,43.8,56.3,13.0,30638.0,41977.0,37016.0,CO
080618001087,,60.0,60.0,,10.0,31248.0,,36125.0,CO
080618001088,77.8,,33.3,66.7,14.0,33930.0,40476.0,38294.0,CO
080621001089,40.0,60.0,,80.0,15.0,,40484.0,39263.0,CO
080621001090,,,,,9.0,,,12675.0,CO
080621006166,75.0,,,75.0,9.0,,36886.0,35541.0,CO
080624001096,75.6,24.4,39.0,61.0,12.0,34281.0,46278.0,41596.0,CO
080624001097,67.4,32.6,46.5,53.5,10.0,31229.0,42976.0,37513.0,CO
080624001098,63.3,36.7,46.7,53.3,9.0,33437.0,40426.0,37164.0,CO
080624001099,85.7,14.3,38.1,61.9,9.0,34790.0,42233.0,39397.0,CO
080624001358,78.6,21.4,42.9,57.1,11.0,34006.0,45523.0,40587.0,CO
080624001598,65.4,34.6,30.8,69.2,13.0,35901.0,47483.0,43920.0,CO
080624001906,73.7,26.3,52.6,47.4,8.0,30036.0,39200.0,34377.0,CO
080624001967,75.0,25.0,46.4,53.6,9.0,34759.0,45363.0,40440.0,CO
080627001100,73.3,26.7,20.0,80.0,15.0,29778.0,35155.0,34080.0,CO
080627001101,84.6,,23.1,76.9,13.0,28402.0,35628.0,33960.0,CO
080627001103,70.6,29.4,17.6,82.4,14.0,30437.0,35134.0,34306.0,CO
080627001104,88.2,,17.6,82.4,14.0,29179.0,34730.0,33750.0,CO
080630001414,83.3,,,66.7,12.0,,35132.0,32368.0,CO
080630001415,0.0,,0.0,,,,,,CO
080630001561,,0.0,,0.0,,,,,CO
080633001107,66.7,33.3,33.3,66.7,11.0,27041.0,31244.0,29843.0,CO
080633001108,72.0,28.0,,96.0,16.0,,30913.0,30653.0,CO
080633001109,60.7,39.3,28.6,71.4,12.0,25237.0,31355.0,29607.0,CO
080636001416,75.0,,75.0,,9.0,31480.0,,35254.0,CO
080636001417,55.6,33.3,55.6,44.4,5.0,31212.0,31287.0,31245.0,CO
080636001457,100.0,0.0,,,5.0,,,31549.0,CO
080639001113,77.8,,33.3,66.7,12.0,34424.0,42860.0,40048.0,CO
080639001114,77.8,,0.0,100.0,14.0,,30568.0,30568.0,CO
080642001115,70.0,30.0,30.0,70.0,15.0,27300.0,33304.0,31503.0,CO
080642001116,66.7,33.3,,83.3,10.0,,32822.0,32110.0,CO
080645001117,78.6,21.4,28.6,71.4,13.0,29350.0,36850.0,34707.0,CO
080645001118,57.1,42.9,0.0,100.0,13.0,,37600.0,37600.0,CO
080645002015,,,,,,,,,CO
080648000051,66.7,,0.0,100.0,13.0,,43004.0,43004.0,CO
080648001119,61.5,38.5,30.8,69.2,11.0,33161.0,46389.0,42319.0,CO
080648001120,34.5,65.5,17.2,82.8,14.0,36183.0,47240.0,45334.0,CO
080648001121,71.4,28.6,35.7,64.3,13.0,34038.0,45362.0,41318.0,CO
080648001122,73.7,26.3,52.6,47.4,8.0,32961.0,44352.0,38357.0,CO
080648001123,60.0,40.0,40.0,60.0,12.0,32616.0,49466.0,42726.0,CO
080648001124,58.6,41.4,37.9,62.1,12.0,33856.0,49041.0,43281.0,CO
080648001125,62.5,37.5,20.8,79.2,12.0,34912.0,43430.0,41656.0,CO
080648001126,50.0,50.0,19.2,80.8,14.0,34588.0,47509.0,45024.0,CO
080648001127,70.4,29.6,48.1,51.9,12.0,33834.0,51601.0,43046.0,CO
080648001128,65.2,34.8,21.7,78.3,12.0,34305.0,46574.0,43907.0,CO
080648001129,58.2,38.8,29.9,70.1,11.0,34608.0,46352.0,42847.0,CO
080648001359,44.4,55.6,44.4,55.6,8.0,34233.0,44255.0,39800.0,CO
080648001418,43.8,56.3,34.4,65.6,9.0,35202.0,43923.0,40925.0,CO
080648001458,60.6,39.4,27.3,72.7,12.0,33300.0,46960.0,43234.0,CO
080648001588,48.5,51.5,27.3,72.7,12.0,36511.0,46836.0,44020.0,CO
080648001885,69.2,30.8,76.9,23.1,5.0,28654.0,35018.0,30123.0,CO
080651001130,100.0,0.0,80.0,,5.0,26656.0,,27734.0,CO
080651001208,100.0,0.0,,80.0,16.0,,32875.0,32100.0,CO
080654001131,56.0,44.0,24.0,76.0,15.0,34234.0,50058.0,46260.0,CO
080654001132,63.2,36.8,52.6,47.4,10.0,34461.0,49451.0,41562.0,CO
080654001134,50.0,50.0,35.7,64.3,15.0,34720.0,52449.0,46117.0,CO
080654001135,75.0,25.0,66.7,33.3,5.0,32923.0,39161.0,35003.0,CO
080657001136,,,,,,,,,CO
080657001137,,,,,,,,,CO
080657001985,,0.0,0.0,,,,,,CO
080660001138,55.6,44.4,,77.8,12.0,,37025.0,35684.0,CO
080660001139,,60.0,,60.0,12.0,,39565.0,32260.0,CO
080660001140,,0.0,0.0,,,,,,CO
080663001141,54.5,45.5,,81.8,19.0,,36775.0,35207.0,CO
080663001142,57.1,42.9,,85.7,12.0,,19442.0,17756.0,CO
080663001143,,0.0,0.0,,,,,,CO
080666001144,36.6,63.4,26.8,73.2,12.0,31209.0,45708.0,41818.0,CO
080666001145,42.9,57.1,17.9,82.1,15.0,35202.0,47943.0,45668.0,CO
080666001146,43.3,56.7,16.7,83.3,14.0,31824.0,47304.0,44724.0,CO
080666001360,26.7,73.3,20.0,80.0,15.0,31753.0,48981.0,45536.0,CO
080666001749,100.0,0.0,,75.0,11.0,,28968.0,29121.0,CO
080669001147,62.5,37.5,0.0,100.0,12.0,,28662.0,28662.0,CO
080669001148,61.9,38.1,33.3,66.7,11.0,29217.0,38795.0,35602.0,CO
080669001151,,0.0,0.0,,,,,,CO
080669001154,58.1,41.9,,93.5,16.0,,31585.0,31532.0,CO
080669001155,45.2,54.8,12.9,87.1,17.0,23270.0,32656.0,31445.0,CO
080669001156,80.0,20.0,20.0,80.0,15.0,28174.0,37612.0,35724.0,CO
080669001361,75.0,,,87.5,16.0,,37583.0,36512.0,CO
080669001386,,,0.0,100.0,26.0,,32438.0,32438.0,CO
080669001551,45.0,55.0,15.0,85.0,20.0,29854.0,43520.0,41470.0,CO
080672001157,60.0,,,80.0,13.0,,32713.0,31910.0,CO
080672001158,83.3,,50.0,50.0,11.0,29817.0,38775.0,34296.0,CO
080675001159,96.4,,39.3,60.7,9.0,34473.0,37432.0,36270.0,CO
080675001160,71.4,,57.1,42.9,10.0,34125.0,43300.0,38057.0,CO
080675001161,69.2,30.8,30.8,69.2,9.0,35175.0,38378.0,37392.0,CO
080675001669,0.0,,0.0,,,,,,CO
080678000138,0.0,,0.0,,,,,,CO
080678001162,87.5,,50.0,50.0,14.0,26663.0,35996.0,31329.0,CO
080678001163,,0.0,,0.0,,,,,CO
080681001164,65.1,34.9,,95.3,13.0,,49742.0,49198.0,CO
080681001165,45.5,54.5,0.0,100.0,17.0,,55266.0,55266.0,CO
080681001166,45.5,54.5,,81.8,11.0,,49821.0,47510.0,CO
080681001167,57.1,33.3,38.1,61.9,11.0,36200.0,57600.0,49447.0,CO
080681001303,47.6,47.6,23.8,76.2,13.0,36407.0,55452.0,50918.0,CO
080681001400,57.8,42.2,17.8,82.2,13.0,36995.0,53920.0,50911.0,CO
080681001563,45.5,54.5,27.3,72.7,12.0,40862.0,55394.0,51431.0,CO
080681001564,76.9,23.1,46.2,53.8,10.0,38192.0,50021.0,44561.0,CO
080684001168,54.5,45.5,0.0,100.0,19.0,,35820.0,35820.0,CO
080684001169,58.3,41.7,0.0,100.0,21.0,,31806.0,31806.0,CO
080687001170,48.4,51.6,19.4,80.6,14.0,38018.0,46832.0,45126.0,CO
080687001171,25.0,75.0,50.0,50.0,11.0,24756.0,30495.0,27625.0,CO
080687001304,60.0,,0.0,100.0,12.0,,45486.0,45486.0,CO
080690000727,77.4,22.6,53.2,46.8,7.0,31896.0,36314.0,33962.0,CO
080690000728,75.0,25.0,21.4,78.6,9.0,34112.0,43286.0,41320.0,CO
080690001172,40.0,60.0,26.7,73.3,11.0,32841.0,52538.0,47286.0,CO
080690001173,63.0,37.0,25.9,74.1,13.0,32836.0,54060.0,48557.0,CO
080690001174,51.5,48.5,21.2,78.8,14.0,37359.0,54283.0,50693.0,CO
080690001175,56.7,43.3,13.3,86.7,17.0,35068.0,55596.0,52859.0,CO
080690001176,48.3,51.7,27.6,72.4,15.0,33891.0,57777.0,51188.0,CO
080690001177,36.0,64.0,12.0,88.0,13.0,35825.0,51084.0,49253.0,CO
080690001178,57.1,42.9,19.0,81.0,15.0,35321.0,54984.0,51239.0,CO
080690001179,50.0,50.0,31.6,68.4,10.0,38817.0,52383.0,48099.0,CO
080690001181,42.1,57.9,0.0,100.0,16.0,,53926.0,53926.0,CO
080690001182,65.0,35.0,35.0,65.0,11.0,33669.0,53320.0,46442.0,CO
080690001183,55.8,44.2,20.9,79.1,13.0,34204.0,52097.0,48352.0,CO
080690001184,50.0,50.0,36.4,63.6,10.0,35164.0,52957.0,46487.0,CO
080690001185,51.6,48.4,16.1,83.9,12.0,38989.0,51173.0,49208.0,CO
080690001186,55.6,44.4,15.3,84.7,13.0,33621.0,53717.0,50647.0,CO
080690001187,35.7,64.3,26.2,73.8,13.0,35761.0,57327.0,51679.0,CO
080690001188,46.6,53.4,23.3,76.7,13.0,35480.0,55212.0,50615.0,CO
080690001189,53.1,46.9,24.5,75.5,11.0,34892.0,52072.0,47864.0,CO
080690001190,50.0,50.0,19.2,80.8,19.0,34767.0,63003.0,57573.0,CO
080690001191,47.4,52.6,36.8,63.2,11.0,35584.0,51498.0,45635.0,CO
080690001192,46.7,53.3,17.1,82.9,13.0,38711.0,52302.0,49972.0,CO
080690001194,44.4,55.6,8.9,91.1,15.0,35132.0,56100.0,54237.0,CO
080690001195,50.0,50.0,16.7,83.3,15.0,38460.0,54475.0,51805.0,CO
080690001196,70.4,29.6,22.2,77.8,15.0,35798.0,54758.0,50545.0,CO
080690001197,52.0,48.0,16.0,84.0,12.0,33482.0,50909.0,48120.0,CO
080690001290,42.3,57.7,11.5,88.5,15.0,30623.0,54012.0,51313.0,CO
080690001305,46.4,53.6,17.9,82.1,14.0,34927.0,54932.0,51360.0,CO
080690001306,61.1,38.9,33.3,66.7,16.0,37607.0,61139.0,53295.0,CO
080690001362,40.6,59.4,21.9,78.1,17.0,35742.0,61354.0,55752.0,CO
080690001401,50.0,50.0,25.0,75.0,14.0,34371.0,56449.0,50930.0,CO
080690001419,53.1,46.9,15.6,84.4,16.0,34825.0,57452.0,53916.0,CO
080690001460,38.5,61.5,11.5,88.5,14.0,32291.0,53817.0,51333.0,CO
080690001461,31.8,68.2,0.0,100.0,21.0,,59455.0,59455.0,CO
080690001491,42.7,57.3,14.6,85.4,14.0,36696.0,55961.0,53151.0,CO
080690001619,53.6,46.4,17.9,82.1,15.0,33893.0,56597.0,52543.0,CO
080690001620,39.2,60.8,11.8,88.2,15.0,34993.0,56358.0,53845.0,CO
080690001621,50.0,50.0,,83.3,10.0,,50543.0,47925.0,CO
080690001622,37.0,63.0,11.1,88.9,16.0,34368.0,57516.0,54944.0,CO
080690001668,66.7,33.3,33.3,66.7,14.0,33984.0,58855.0,50565.0,CO
080690001709,60.0,40.0,30.0,70.0,10.0,35548.0,50419.0,45958.0,CO
080690001726,36.2,63.8,21.3,78.7,11.0,40642.0,52527.0,49998.0,CO
080690001733,42.3,57.7,,92.3,15.0,,53815.0,52567.0,CO
080690001784,33.3,66.7,16.1,83.9,12.0,35385.0,52822.0,50010.0,CO
080690001944,57.4,42.6,14.7,85.3,9.0,27347.0,33122.0,32272.0,CO
080690001945,36.8,63.2,,94.7,16.0,,55706.0,54875.0,CO
080690001996,40.0,60.0,22.2,77.8,10.0,36067.0,50550.0,47332.0,CO
080690002028,46.4,53.6,25.0,75.0,10.0,32023.0,50477.0,45864.0,CO
080693001198,100.0,0.0,0.0,100.0,25.0,,34469.0,34469.0,CO
080693001199,,,,,17.0,,,21875.0,CO
080696001201,71.4,28.6,21.4,78.6,16.0,21288.0,40291.0,36219.0,CO
080696001204,72.7,27.3,13.6,86.4,18.0,28844.0,38003.0,36754.0,CO
080696001205,60.9,30.4,17.4,82.6,14.0,25758.0,37380.0,35359.0,CO
080696001946,69.2,30.8,11.5,88.5,18.0,29259.0,41375.0,39977.0,CO
080699001206,75.0,0.0,,,7.0,,,26850.0,CO
080699001207,83.3,,,66.7,14.0,,32250.0,31633.0,CO
080699001805,80.0,0.0,60.0,,6.0,33567.0,,44300.0,CO
080699001884,75.0,18.8,37.5,62.5,6.0,40500.0,40900.0,40750.0,CO
080705001209,77.8,,0.0,100.0,18.0,,34528.0,34528.0,CO
080705001210,100.0,0.0,,71.4,16.0,,38981.0,36222.0,CO
080708001211,77.8,,,77.8,18.0,,37780.0,32993.0,CO
080708001212,61.1,27.8,38.9,61.1,14.0,29394.0,30361.0,29985.0,CO
080708001845,58.3,41.7,,83.3,18.0,,35869.0,34585.0,CO
080708001846,62.5,,37.5,62.5,10.0,27756.0,35760.0,32759.0,CO
080708001847,,,0.0,,,,,,CO
080711001215,71.4,,0.0,100.0,20.0,,31158.0,31158.0,CO
080711001216,,60.0,,80.0,21.0,,21161.0,23358.0,CO
080714001217,100.0,0.0,,85.7,18.0,,37642.0,36550.0,CO
080714001218,,0.0,0.0,,,,,,CO
080714001420,0.0,,0.0,,,,,,CO
080720001225,60.0,40.0,,90.0,15.0,,29806.0,28299.0,CO
080720001226,40.0,60.0,46.7,53.3,11.0,30186.0,37135.0,33892.0,CO
080720001732,,,,,9.0,,,14852.0,CO
080723001228,47.6,52.4,28.6,71.4,9.0,34547.0,49236.0,45039.0,CO
080723001229,90.0,,15.0,85.0,11.0,32520.0,48286.0,45921.0,CO
080723001232,87.0,13.0,43.5,56.5,11.0,34561.0,49607.0,43065.0,CO
080723001234,65.0,35.0,20.0,80.0,15.0,34972.0,54029.0,50217.0,CO
080723001235,59.1,40.9,22.7,77.3,12.0,35280.0,49129.0,45981.0,CO
080723001236,61.9,38.1,23.8,76.2,10.0,36011.0,49793.0,46511.0,CO
080723001238,63.2,36.8,21.1,78.9,14.0,38799.0,55215.0,51759.0,CO
080723001239,67.2,32.8,16.4,83.6,12.0,36541.0,49381.0,47273.0,CO
080723001240,65.0,35.0,30.0,70.0,12.0,35327.0,50347.0,45841.0,CO
080723001241,63.6,36.4,27.3,72.7,10.0,36619.0,48440.0,45216.0,CO
080723001242,70.0,30.0,15.0,85.0,15.0,33989.0,52794.0,49973.0,CO
080723001244,62.2,37.8,17.8,82.2,13.0,35898.0,51119.0,48413.0,CO
080723001246,77.8,22.2,16.7,83.3,16.0,37988.0,53864.0,51218.0,CO
080723001247,65.4,34.6,30.8,69.2,9.0,36360.0,48122.0,44503.0,CO
080723001248,68.4,31.6,15.8,84.2,12.0,32887.0,49829.0,47154.0,CO
080723001249,75.0,25.0,15.0,85.0,13.0,37133.0,46216.0,44854.0,CO
080723001251,72.2,27.8,27.8,72.2,12.0,37104.0,48567.0,45383.0,CO
080723001252,66.7,33.3,22.2,77.8,14.0,33490.0,51906.0,47814.0,CO
080723001253,40.0,60.0,,86.7,14.0,,53216.0,50603.0,CO
080723001254,58.1,41.9,9.7,90.3,13.0,37673.0,51174.0,49868.0,CO
080723001363,61.1,38.9,33.3,66.7,13.0,36038.0,58316.0,50890.0,CO
080723001569,92.9,,,85.7,12.0,,30005.0,29334.0,CO
080723001877,48.0,52.0,24.0,76.0,13.0,45894.0,54242.0,52238.0,CO
080723006175,,83.3,,83.3,14.0,,60905.0,57787.0,CO
080726001255,71.4,,57.1,42.9,9.0,29066.0,38533.0,33123.0,CO
080726001256,,66.7,,83.3,21.0,,42706.0,40399.0,CO
080729001257,68.4,31.6,36.8,63.2,13.0,30405.0,37131.0,34653.0,CO
080729001258,66.7,33.3,,88.9,13.0,,35432.0,34849.0,CO
080732001260,66.7,33.3,33.3,66.7,10.0,28527.0,31627.0,30593.0,CO
080732001261,60.0,40.0,,90.0,12.0,,28352.0,27816.0,CO
080735001262,52.2,47.8,34.8,65.2,13.0,33582.0,45678.0,41470.0,CO
080735001263,51.9,48.1,18.5,81.5,16.0,31254.0,45263.0,42669.0,CO
080735001264,69.6,30.4,21.4,78.6,12.0,33034.0,41608.0,39771.0,CO
080735001265,53.1,46.9,14.3,85.7,14.0,33649.0,43392.0,42000.0,CO
080735001364,73.9,26.1,13.0,87.0,16.0,32852.0,45634.0,43966.0,CO
080735001815,78.6,21.4,21.4,78.6,7.0,25261.0,29119.0,28293.0,CO
080735001987,72.7,27.3,27.3,72.7,12.0,31913.0,39726.0,37595.0,CO
080738000643,57.7,42.3,15.4,84.6,15.0,33494.0,43184.0,41693.0,CO
080738001266,62.5,33.3,20.8,79.2,18.0,33625.0,46238.0,43610.0,CO
080738001267,47.5,52.5,8.2,91.8,15.0,34926.0,43393.0,42699.0,CO
080738001268,60.0,40.0,24.4,75.6,12.0,33094.0,42733.0,40376.0,CO
080738001269,44.4,55.6,11.1,88.9,17.0,33734.0,45584.0,44267.0,CO
080741001270,0.0,100.0,,75.0,12.0,,29750.0,28963.0,CO
080741001271,,60.0,,60.0,9.0,,32701.0,30071.0,CO
089916001503,,75.0,0.0,100.0,18.0,,40143.0,40143.0,CO
089916001504,0.0,,0.0,,,,,,CO
089916001698,0.0,,0.0,,,,,,CO
